30000336;1Q-BBM;Unknown;-0.000488844464384
30000337;WXNC-N;Unknown;-0.000553670328271
30000338;G-EA07;Unknown;-0.00105687467992
30000339;X-L6BO;Unknown;-0.00131741368637
30000340;D-PHUA;Unknown;-0.000938275694785
30000341;3-HXHQ;Unknown;-0.00248626114258
30000342;18A-NB;Unknown;-0.00163915565181
30000343;3-J5OQ;Unknown;-0.000714749482592
30000344;GYF-GD;Unknown;-0.00209203252884
30000345;W-6TS9;Unknown;-0.000613000867746
30000346;VIG-VR;Unknown;-0.00178526875774
30000347;KX-P5C;Unknown;-0.00109760539826
30000348;N-FJBK;Unknown;-0.00123911521453
30000349;2-4ZT5;Unknown;-0.00143632483024
30000350;NVN-6F;Unknown;-0.00184914073013
30000351;09-8TH;Unknown;-0.00201430555405
30000352;TI0-AX;Unknown;-0.00173494936075
30000353;7O-POM;Unknown;-0.000103849611553
30000354;L6Q-SX;Unknown;-0.000158046569754
30000355;BFJ-TB;Unknown;-0.000255321262133
30000356;ZZ7-L6;Unknown;-0.000125282025002
30000357;L-CHVW;Unknown;-0.000103804298261
30000358;X0LN-U;Unknown;-0.000496234789342
30000359;RQAE-M;Unknown;-0.000332795945968
30000360;7CO-SA;Unknown;-0.000364859868395
30000361;4G-E5A;Unknown;-0.000780338634449
30000362;A-VWK9;Unknown;-0.000224296458192
30000363;JQHP-4;Unknown;-0.000164897695203
30000364;6Q5K-5;Unknown;-0.000252992110112
30000365;P-MVFP;Unknown;-0.000172000478869
30000366;J-Z1UW;Unknown;-0.000938658756284
30000367;W477-P;Unknown;-0.000331896605614
30000368;NQ1-BL;Unknown;-0.000770446165855
30000369;K7A-G8;Unknown;-0.000664660160198
30000370;HP-PMX;Unknown;-0.000459678485457
30000371;6BN-K9;Unknown;-0.000409864261546
30000372;WLE-PY;Unknown;-0.000818282962484
30000373;EH-HXW;Unknown;-0.000340381615675
30000374;OS-RR3;Unknown;-0.000635340347864
30000375;V4-GZL;Unknown;-0.000244307218653
30000376;4C-Z91;Unknown;-0.00162076949967
30000377;RU-97T;Unknown;-1.0
30000378;1S-1V7;Unknown;-0.000898321899872
30000379;PE1-R1;Unknown;-0.00221072249528
30000380;Polaris;Unknown;-0.000633367127967
30000381;JB-007;Unknown;-0.0011705007248
30000382;USJ2-M;Unknown;-0.000198119140854
30000383;7M-RAL;Unknown;-0.000265716284932
30000384;LPBU-U;Unknown;-0.000174742494274
30000385;RF-342;Unknown;-0.000156723554173
30000386;J2V-XY;Unknown;-0.000297674350542
30000387;Z-JBTR;Unknown;-9.02817039015e-05
30000388;S-QNXH;Unknown;-0.000128069629037
30000389;S94-X8;Unknown;-0.000203586808909
30000390;J-YQEC;Unknown;-0.000330874566004
30000391;8MX-OR;Unknown;-0.000437273293659
30000392;97YC-C;Unknown;-0.000497761567295
30000393;V-AMD5;Unknown;-0.00050613717155
30000394;U-JC8X;Unknown;-0.0002100012581
30000395;1HH3-E;Unknown;-7.08587272878e-05
30000396;DUIU-Q;Unknown;-4.96268402198e-05
30000397;LQH0-H;Unknown;-3.08064753267e-05
30000398;FRW3-2;Unknown;-3.73501814003e-05
30000399;9MX-1C;Unknown;-4.2461539252e-05
30000400;IED-4U;Unknown;-5.45917693818e-05
30000401;N-9EOQ;Unknown;-3.13991973031e-05
30000402;6F3-TK;Unknown;-9.37667718142e-05
30000403;2E0P-2;Unknown;-5.31533357279e-05
30000404;U-ITH5;Unknown;-4.55663763118e-05
30000405;N-4G5L;Unknown;-7.74434465437e-05
30000406;RB-2EA;Unknown;-4.24573197358e-05
30000407;ZK5-42;Unknown;-0.000125111946433
30000408;YRZ-E4;Unknown;-1.27467339147e-05
30000409;A3-PAT;Unknown;-1.51419064554e-05
30000410;H55-2R;Unknown;-1.36963187729e-05
30000411;P6-DBM;Unknown;-1.88258083419e-05
30000412;9XI-0X;Unknown;-1.06743676853e-05
30000413;Q8T-MC;Unknown;-7.73087710315e-06
30000414;Z-YOJ9;Unknown;-0.00151337057723
30000415;4T4B-L;Unknown;-0.00195359773803
30000416;F-JB3H;Unknown;-0.00376608768287
30000417;XBO7-F;Unknown;-0.00424003447233
30000418;FI-449;Unknown;-0.00428438707137
30000419;UA7-U4;Unknown;-0.00592080267076
30000420;VM-QFU;Unknown;-4.64148178569e-06
30000421;PU-1Z8;Unknown;-4.95208666884e-06
30000422;IEZW-V;Unknown;-3.21223000121e-06
30000423;B-DXO9;Unknown;-1.82219666212e-06
30000424;1TS-WN;Unknown;-9.83596850079e-07
30000425;16-31U;Unknown;-9.7093904694e-07
30000426;H472-N;Unknown;-1.344346098e-06
30000427;U8MM-3;Unknown;-8.47324648667e-06
30000428;3C-26I;Unknown;-8.51444039651e-06
30000429;9K-VDI;Unknown;-5.34894586135e-06
30000430;L-SDU7;Unknown;-1.65692700194e-05
30000431;4-IPWK;Unknown;-8.58214588084e-06
30000432;Q-KCK3;Unknown;-1.65342246371e-05
30000433;WU-FHQ;NS;-0.26069115652
30000434;V-4DBR;NS;-0.32256483587
30000435;B-5UFY;NS;-0.401422245607
30000436;SK42-F;NS;-0.315869236047
30000437;EU9-J3;NS;-0.251019770898
30000438;PQRE-W;NS;-0.620413296276
30000439;OEG-K9;NS;-0.798486800652
30000440;0-W778;NS;-0.217465891278
30000441;DG-8VJ;NS;-0.352586538901
30000442;5J4K-9;NS;-0.201572463229
30000443;MD-0AW;NS;-0.19954323577
30000444;H-FGJO;NS;-0.205112840559
30000445;1KAW-T;NS;-0.402475426719
30000446;C5-SUU;NS;-0.509026273233
30000447;XSUD-1;NS;-0.337033270967
30000448;3-LJW3;NS;-0.61526911985
30000449;ZLO3-V;NS;-0.585748699024
30000450;P7MI-T;NS;-0.404885227462
30000451;JFV-ID;NS;-0.355765190823
30000452;3-3EZB;NS;-0.507581633026
30000453;52CW-6;NS;-0.458595084081
30000454;9-OUGJ;NS;-0.360651853788
30000455;4NDT-W;NS;-0.333606507545
30000456;GR-X26;NS;-0.323718334038
30000457;6OU9-U;NS;-0.315986306145
30000458;9N-0HF;NS;-0.26237426779
30000459;U-OVFR;NS;-0.309951766401
30000460;G3D-ZT;NS;-0.335145887532
30000461;D-0UI0;NS;-0.323092028328
30000462;L8-WNE;NS;-0.437693099567
30000463;1-GBVE;NS;-0.437497779072
30000464;GC-LTF;NS;-0.264346971401
30000465;NB-ALM;NS;-0.45876928504
30000466;LT-XI4;NS;-0.244602257063
30000467;L-QQ6P;NS;-0.351820239823
30000468;5OJ-G2;NS;-0.469136685057
30000469;9-02G0;NS;-0.474947275092
30000470;XA5-TY;NS;-0.53037824925
30000471;M-XUZZ;NS;-0.459449143758
30000472;OFVH-Y;NS;-0.300379183288
30000473;2-X0PF;NS;-0.377708778364
30000474;1-PGSG;NS;-0.496552751313
30000475;QLPX-J;NS;-0.27887762122
30000476;A-C5TC;NS;-0.241472132058
30000477;RZ-PIY;NS;-0.230584535902
30000478;FR46-E;NS;-0.269145160637
30000479;SLVP-D;NS;-0.572054723862
30000480;0-G8NO;NS;-0.68659777178
30000481;QRFJ-Q;NS;-0.527330358034
30000482;HZFJ-M;NS;-0.714062663567
30000483;77S8-E;NS;-0.819773526688
30000484;FMH-OV;NS;-0.901114925523
30000485;TYB-69;NS;-0.336896089664
30000486;EDQG-L;NS;-0.214220161643
30000487;7-P1JO;NS;-0.248770634846
30000488;T-0JWP;NS;-0.238096129792
30000489;J-L9MA;NS;-0.238462591575
30000490;DX-TAR;NS;-0.235247953472
30000491;A-7XFN;NS;-0.232000760122
30000492;O3-4MN;NS;-0.252721451545
30000493;U-MFTL;NS;-0.30955294421
30000494;8FN-GP;NS;-0.51165189397
30000495;FIDY-8;NS;-0.515208755156
30000496;X40H-9;NS;-0.622517255712
30000497;F2W-C6;NS;-0.709615888974
30000498;KZ9T-C;NS;-0.771669521697
30000499;XW2H-V;NS;-0.865576774305
30000500;F9O-U9;NS;-0.169433289361
30000501;S-51XG;NS;-0.14264988371
30000502;E-1XVP;NS;-0.210390800337
30000503;E-ACV6;NS;-0.155870005955
30000504;BOZ1-O;NS;-0.152750742419
30000505;QIMO-2;NS;-0.154502755553
30000506;Z-2Y2Y;NS;-0.152473289565
30000507;Q0J-RH;NS;-0.135172409789
30000508;SAI-T9;NS;-0.306623712474
30000509;IAS-I5;NS;-0.393201257077
30000510;K7S-FF;NS;-0.336389221043
30000511;RT-9WL;NS;-0.500871142362
30000512;O5Q7-U;NS;-0.602105231628
30000513;62O-UE;NS;-0.563763361529
30000514;U0W-DR;NS;-0.244208460329
30000515;SY-UWN;NS;-0.179212828284
30000516;DX-DFJ;NS;-0.273560661473
30000517;X-31TE;NS;-0.20128190854
30000518;DVWV-3;NS;-0.362885306113
30000519;KE-0FB;NS;-0.248538900353
30000520;I-9GI1;NS;-0.201411598288
30000521;W6P-7U;NS;-0.322790101242
30000522;0IF-26;NS;-0.396335905218
30000523;H-93YV;NS;-0.327532310396
30000524;E51-JE;NS;-0.280102787825
30000525;7-A6XV;NS;-0.452058745227
30000526;QXE-1N;NS;-0.347631313627
30000527;U69-YC;NS;-0.51649919744
30000528;L-L7PE;NS;-0.559377823733
30000529;MKIG-5;NS;-0.221997170751
30000530;YHEN-G;NS;-0.19952739331
30000531;E-JCUS;NS;-0.215626933039
30000532;W-QN5X;NS;-0.272210923008
30000533;LP1M-Q;NS;-0.243382846417
30000534;30-YOU;NS;-0.266421093825
30000535;384-IN;NS;-0.204379246484
30000536;4F89-U;NS;-0.245349341143
30000537;G063-U;NS;-0.295999116434
30000538;J7-BDX;NS;-0.411093324529
30000539;MLQ-O9;NS;-0.196436932006
30000540;L-FM3P;NS;-0.170869004149
30000541;X-ARMF;NS;-0.0896260318028
30000542;8-OZU1;NS;-0.180334121178
30000543;0TYR-T;NS;-0.155502025413
30000544;GM-50Y;NS;-0.166766803472
30000545;G9L-LP;NS;-0.1478493288
30000546;MWA-5Q;NS;-0.307661718182
30000547;H-HHTH;NS;-0.421542262845
30000548;JQU-KY;NS;-0.267341359086
30000549;UY5A-D;NS;-0.404797708369
30000550;C-62I5;NS;-0.117561280808
30000551;ZH-GKG;NS;-0.125267893873
30000552;GPLB-C;NS;-0.254697159785
30000553;GGE-5Q;NS;-0.486731395
30000554;5E-CMA;NS;-0.420425680412
30000555;U104-3;NS;-0.266764412397
30000556;M3-KAQ;NS;-0.315804721355
30000557;6-L4YC;NS;-0.241496077212
30000558;UM-SCG;NS;-0.305072553601
30000559;F-3FOY;NS;-0.412803766621
30000560;OAIG-0;NS;-0.347397282338
30000561;UZ-QXW;NS;-0.484818472379
30000562;5DE-QS;NS;-0.373028376829
30000563;R0-DMM;NS;-0.468580007182
30000564;5Q65-4;NS;-0.62050777479
30000565;SR-4EK;NS;-0.338157605144
30000566;0RI-OV;NS;-0.294006416506
30000567;C-LTXS;NS;-0.287823988392
30000568;C0O6-K;NS;-0.296787709041
30000569;HD-AJ7;NS;-0.313302401921
30000570;G9NE-B;NS;-0.329905346095
30000571;SJJ-4F;NS;-0.246615017589
30000572;F-QQ5N;NS;-0.650523365985
30000573;1-7B6D;NS;-0.692394410678
30000574;H6-EYX;NS;-0.726284243672
30000575;U-HVIX;NS;-0.661921289557
30000576;4-EFLU;NS;-0.522806000419
30000577;EIH-IU;NS;-0.600941988488
30000578;F-EM4Q;NS;-0.429629200613
30000579;1L-OEK;NS;-0.664660429548
30000580;MN-Q26;NS;-0.510912223059
30000581;5H-SM2;NS;-0.71086046045
30000582;4-OS2A;NS;-0.595195922814
30000583;YI-GV6;NS;-0.640814171004
30000584;SO-X5L;NS;-0.703324859453
30000585;XQS-GZ;NS;-0.551312385559
30000586;Q-GQHN;NS;-0.528575846527
30000587;A-4JOO;NS;-0.196028963921
30000588;TP7-KE;NS;-0.326929176702
30000589;R4N-LD;NS;-0.261494638128
30000590;3Q-VZA;NS;-0.249901645999
30000591;M-MBRT;NS;-0.239291486598
30000592;HPBE-D;NS;-0.291604855442
30000593;GRHS-B;NS;-0.45811892176
30000594;J-RXYN;NS;-0.458729143664
30000595;DUO-51;NS;-0.473003120593
30000596;07-SLO;NS;-0.397503004575
30000597;Z-A8FS;NS;-0.542355633001
30000598;GPD5-0;NS;-0.305684213798
30000599;LKZ-CY;NS;-0.449541181495
30000600;F5M-CC;NS;-0.386747266179
30000601;TZE-UB;NS;-0.323929514421
30000602;WRL4-2;NS;-0.409574312361
30000603;V7G-RL;NS;-0.441294041425
30000604;XEN7-0;NS;-0.186493249387
30000605;L-Z9KJ;NS;-0.34674437537
30000606;7K-NSE;NS;-0.286259818821
30000607;OR-7N5;NS;-0.298068946942
30000608;JEQG-7;NS;-0.286209410332
30000609;5NQI-E;NS;-0.249720976363
30000610;B-WQDP;NS;-0.342152527805
30000611;2-2EWC;NS;-0.107095118376
30000612;E1W-TB;NS;-0.193337116344
30000613;D-6H64;NS;-0.0633886988663
30000614;8-BIE3;NS;-0.0760954314045
30000615;LMM7-L;NS;-0.1932617774
30000616;995-3G;NS;-0.0870203024938
30000617;W2T-TR;NS;-0.0502633485059
30000618;Q-UEN6;NS;-0.0554869265213
30000619;BLMX-B;NS;-0.0323007199181
30000620;M-CNUD;NS;-0.0434031063527
30000621;YE1-9S;NS;-0.0505464527576
30000622;IVP-KA;NS;-0.0630877989118
30000623;04EI-U;NS;-0.0772734743546
30000624;B-T6BT;NS;-0.901096914122
30000625;VK-A5G;NS;-0.560811817684
30000626;I6-SYN;NS;-0.349316601041
30000627;O-5TN1;NS;-0.404479117285
30000628;8-SPNN;NS;-0.952164152232
30000629;U-QMOA;NS;-0.309790755889
30000630;4S0-NP;NS;-0.0826034151302
30000631;K-RMI5;NS;-0.100320876795
30000632;C-6YHJ;NS;-0.129395170753
30000633;M53-1V;NS;-0.192102702224
30000634;E5T-CS;NS;-0.197198706196
30000635;W4C8-Q;NS;-0.272162593204
30000636;I-2705;NS;-0.0906734518297
30000637;5F-MG1;NS;-0.314989533651
30000638;P7-45V;NS;-0.338578567725
30000639;M-MCP8;NS;-0.385715249471
30000640;JZ-B5Y;NS;-0.388955600824
